type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0,0.3773584906,0.164556962,0.1746987952,0.04711246201,0.06710310966,0.1280276817,0.3272727273,0.9523186202,0.8029925187,0.195,0.8590604027,7
0,0.4025157233,0.1518987342,0.2951807229,0.08814589666,0.08674304419,0.08650519031,0.2727272727,0.9569000366,0.7506234414,0.49,0.7046979866,6
0,0.4025157233,0.1518987342,0.2951807229,0.08814589666,0.08674304419,0.08650519031,0.2727272727,0.9569000366,0.7506234414,0.49,0.7046979866,6
0,0.4025157233,0.1518987342,0.2951807229,0.08814589666,0.08674304419,0.08650519031,0.2727272727,0.9569000366,0.7506234414,0.49,0.7046979866,6
0,0.4025157233,0.1582278481,0.343373494,0.01519756839,0.1014729951,0.07266435986,0.2772727273,0.9551483185,0.7481296758,0.2,0.6375838926,5
0,0.3836477987,0.1582278481,0.2891566265,0.2401215805,0.08510638298,0.08650519031,0.2136363636,0.960384223,0.7655860349,0.225,0.6174496644,6
0,0.427672956,0.08860759494,0.2108433735,0.02279635258,0.07692307692,0.1384083045,0.2659090909,0.9539259659,0.7655860349,0.36,0.744966443,6
0,0.4088050314,0.2405063291,0.156626506,0.07902735562,0.06873977087,0.1141868512,0.2545454545,0.9535024736,0.7630922693,0.25,0.8255033557,7
0,0.427672956,0.08860759494,0.2108433735,0.02279635258,0.07692307692,0.1384083045,0.2659090909,0.9539259659,0.7655860349,0.36,0.744966443,6
0,0.3396226415,0.09493670886,0.1927710843,0.03799392097,0.06055646481,0.03460207612,0.1159090909,0.9516833818,0.7581047382,0.29,0.8456375839,6
0,0.4025157233,0.1582278481,0.343373494,0.01519756839,0.1014729951,0.07266435986,0.2772727273,0.9551483185,0.7481296758,0.2,0.6375838926,5
0,0.3836477987,0.1582278481,0.2891566265,0.2401215805,0.08510638298,0.08650519031,0.2136363636,0.960384223,0.7655860349,0.225,0.6174496644,6
0,0.427672956,0.1392405063,0.1927710843,0.0896656535,0.0883797054,0.1384083045,0.3454545455,0.9565150436,0.7980049875,0.285,0.7248322148,6
0,0.4528301887,0.1329113924,0.1746987952,0.04711246201,0.07201309329,0.1349480969,0.2772727273,0.9542339602,0.7481296758,0.3,0.7583892617,6
0,0.3773584906,0.164556962,0.1746987952,0.04711246201,0.06710310966,0.1280276817,0.3272727273,0.9523186202,0.8029925187,0.195,0.8590604027,7
0,0.4025157233,0.1518987342,0.2951807229,0.08814589666,0.08674304419,0.08650519031,0.2727272727,0.9569000366,0.7506234414,0.49,0.7046979866,6
0,0.4088050314,0.2911392405,0.1445783133,0.1747720365,0.08346972177,0.1937716263,0.3886363636,0.9585170071,0.7680798005,0.28,0.6577181208,6
0,0.4088050314,0.1139240506,0.2891566265,0.273556231,0.0883797054,0.1937716263,0.4159090909,0.962848178,0.7431421446,0.305,0.5704697987,6
0,0.3899371069,0.2025316456,0.07228915663,0.07294832827,0.0883797054,0.02076124567,0.2204545455,0.9569385359,0.7880299252,0.25,0.6241610738,5
0,0.4528301887,0.253164557,0.1445783133,0.1291793313,0.09001636661,0.1557093426,0.3431818182,0.9588827504,0.7980049875,0.26,0.6174496644,5
0,0.3710691824,0.1455696203,0.1445783133,0.02431610942,0.06055646481,0.1107266436,0.2613636364,0.953589097,0.8004987531,0.255,0.7651006711,6
0,0.4025157233,0.1139240506,0.2891566265,0.273556231,0.0883797054,0.1937716263,0.4159090909,0.962848178,0.7431421446,0.305,0.5704697987,6
0,0.3899371069,0.2025316456,0.07228915663,0.07294832827,0.0883797054,0.02076124567,0.2204545455,0.9569385359,0.7880299252,0.25,0.6241610738,5
0,0.4025157233,0.2341772152,0.07228915663,0.0896656535,0.09165302782,0.02076124567,0.2068181818,0.9580165162,0.7630922693,0.23,0.5637583893,4
0,0.4402515723,0.1455696203,0.2530120482,0.01671732523,0.1014729951,0.1211072664,0.2272727273,0.9559183045,0.7581047382,0.2,0.6174496644,5
0,0.4528301887,0.253164557,0.1445783133,0.1291793313,0.09001636661,0.1557093426,0.3431818182,0.9588827504,0.7980049875,0.26,0.6174496644,5
0,0.4779874214,0.1202531646,0.2228915663,0.1990881459,0.05400981997,0.1799307958,0.3431818182,0.9598452328,0.7930174564,0.395,0.6979865772,6
0,0.3773584906,0.1772151899,0.1626506024,0.0623100304,0.07528641571,0.1730103806,0.3340909091,0.9540703382,0.8154613466,0.28,0.7785234899,6
0,0.3899371069,0.2025316456,0.2710843373,0.04407294833,0.04746317512,0.1280276817,0.2136363636,0.9528383607,0.8104738155,0.3,0.8322147651,6
0,0.4779874214,0.1202531646,0.2228915663,0.1990881459,0.05400981997,0.1799307958,0.3431818182,0.9598452328,0.7930174564,0.395,0.6979865772,6
0,0.4025157233,0.164556962,0.156626506,0.01671732523,0.08510638298,0.07612456747,0.4,0.955783557,0.7705735661,0.27,0.6241610738,5
0,0.3710691824,0.1582278481,0.1626506024,0.02279635258,0.04746317512,0.1280276817,0.1840909091,0.9520876244,0.7980049875,0.23,0.8187919463,6
0,0.3836477987,0.1772151899,0.1807228916,0.117781155,0.05073649755,0.1141868512,0.3159090909,0.9557065584,0.8029925187,0.23,0.7382550336,6
0,0.4339622642,0.1202531646,0.2289156627,0.01747720365,0.03764320786,0.1038062284,0.2386363636,0.9533099771,0.7755610973,0.19,0.7651006711,5
0,0.4025157233,0.1835443038,0.343373494,0.01519756839,0.09819967267,0.05190311419,0.2727272727,0.9551675682,0.7630922693,0.205,0.6375838926,5
0,0.427672956,0.1708860759,0.1325301205,0.2705167173,0.05564648118,0.0553633218,0.2636363636,0.961423704,0.7655860349,0.265,0.6174496644,5
0,0.4716981132,0.164556962,0.2289156627,0.08662613982,0.03436988543,0.07958477509,0.2840909091,0.956110801,0.7805486284,0.31,0.744966443,6
0,0.427672956,0.1708860759,0.1325301205,0.2705167173,0.05564648118,0.0553633218,0.2636363636,0.961423704,0.7655860349,0.265,0.6174496644,5
0,0.4025157233,0.1265822785,0.1325301205,0.1124620061,0.05237315876,0.1833910035,0.3909090909,0.9567460394,0.8079800499,0.29,0.7382550336,6
0,0.4591194969,0.2088607595,0.1325301205,0.02127659574,0.06710310966,0.1384083045,0.4022727273,0.9556199349,0.783042394,0.24,0.6644295302,5
0,0.4591194969,0.2151898734,0.1325301205,0.02127659574,0.07201309329,0.1487889273,0.4,0.9556103101,0.783042394,0.23,0.6644295302,5
0,0.4025157233,0.1835443038,0.343373494,0.01519756839,0.09819967267,0.05190311419,0.2727272727,0.9551675682,0.7630922693,0.205,0.6375838926,5
0,0.3836477987,0.6962025316,0.09638554217,0.06686930091,0.05400981997,0.0276816609,0.2477272727,0.9534158502,0.8354114713,0.235,0.8322147651,4
0,0.3962264151,0.1518987342,0.1746987952,0.02431610942,0.08510638298,0.1660899654,0.4204545455,0.9561300506,0.8004987531,0.25,0.6308724832,5
0,0.3899371069,0.1518987342,0.1325301205,0.1200607903,0.08674304419,0.1557093426,0.3386363636,0.9581031396,0.8054862843,0.26,0.6241610738,5
0,0.465408805,0.1012658228,0.1626506024,0.23556231,0.08183306056,0.08650519031,0.3068181818,0.9609424628,0.72319202,0.215,0.5838926174,7
0,0.465408805,0.1012658228,0.1626506024,0.23556231,0.08183306056,0.08650519031,0.3068181818,0.9609424628,0.72319202,0.215,0.5838926174,7
0,0.465408805,0.1012658228,0.1626506024,0.23556231,0.08183306056,0.08650519031,0.3068181818,0.9609424628,0.72319202,0.215,0.5838926174,7
0,0.465408805,0.1012658228,0.1626506024,0.23556231,0.08183306056,0.08650519031,0.3068181818,0.9609424628,0.72319202,0.215,0.5838926174,7
0,0.4528301887,0.1075949367,0.1686746988,0.2667173252,0.08183306056,0.1141868512,0.35,0.9622033148,0.7331670823,0.215,0.6040268456,7
0,0.4339622642,0.1202531646,0.2108433735,0.2051671733,0.06219312602,0.169550173,0.2681818182,0.9581127644,0.7481296758,0.315,0.7181208054,6
0,0.4339622642,0.1202531646,0.2108433735,0.2051671733,0.06219312602,0.169550173,0.2681818182,0.9581127644,0.7481296758,0.315,0.7181208054,6
0,0.427672956,0.1012658228,0.2168674699,0.01975683891,0.05564648118,0.1107266436,0.2227272727,0.9534158502,0.753117207,0.29,0.7583892617,6
0,0.465408805,0.1012658228,0.1626506024,0.23556231,0.08183306056,0.08650519031,0.3068181818,0.9609424628,0.72319202,0.215,0.5838926174,7
0,0.427672956,0.1898734177,0.1626506024,0.1762917933,0.04582651391,0.07612456747,0.2204545455,0.9558798052,0.7381546135,0.19,0.7852348993,6
0,0.3899371069,0.1518987342,0.1325301205,0.1200607903,0.08674304419,0.1557093426,0.3386363636,0.9581031396,0.8054862843,0.26,0.6241610738,5
0,0.465408805,0.1012658228,0.1626506024,0.23556231,0.08183306056,0.08650519031,0.3068181818,0.9609424628,0.72319202,0.215,0.5838926174,7
0,0.4528301887,0.1075949367,0.1686746988,0.2667173252,0.08183306056,0.1141868512,0.35,0.9622033148,0.7331670823,0.215,0.6040268456,7
0,0.427672956,0.1898734177,0.1626506024,0.1762917933,0.04582651391,0.07612456747,0.2204545455,0.9558798052,0.7381546135,0.19,0.7852348993,6
0,0.4088050314,0.2721518987,0.1084337349,0.1998480243,0.05237315876,0.08650519031,0.2977272727,0.9582956361,0.8054862843,0.255,0.7181208054,5
0,0.4150943396,0.1075949367,0.2168674699,0.02887537994,0.0589198036,0.1314878893,0.25,0.9533966005,0.7605985037,0.27,0.7651006711,6
0,0.4339622642,0.1202531646,0.2108433735,0.2051671733,0.06219312602,0.169550173,0.2681818182,0.9581127644,0.7481296758,0.315,0.7181208054,6
0,0.427672956,0.1012658228,0.2168674699,0.01975683891,0.05564648118,0.1107266436,0.2227272727,0.9534158502,0.753117207,0.29,0.7583892617,6
0,0.4025157233,0.2594936709,0.006024096386,0.09270516717,0.07855973813,0.06920415225,0.1590909091,0.9563417968,0.7955112219,0.21,0.6711409396,5
0,0.4025157233,0.2594936709,0.006024096386,0.09270516717,0.07855973813,0.06920415225,0.1590909091,0.9563417968,0.7955112219,0.21,0.6711409396,5
0,0.465408805,0.2278481013,0.1927710843,0.02887537994,0.0589198036,0.09342560554,0.2704545455,0.9547440759,0.7855361596,0.245,0.7516778523,6
0,0.3836477987,0.1075949367,0.1265060241,0.02887537994,0.147299509,0.1522491349,0.2954545455,0.9553119406,0.7655860349,0.205,0.6510067114,5
0,0.3459119497,0.1772151899,0.1265060241,0.02431610942,0.05237315876,0.07958477509,0.1931818182,0.9531174806,0.8528678304,0.21,0.8389261745,5
0,0.4150943396,0.3164556962,0.156626506,0.1717325228,0.04746317512,0.1107266436,0.25,0.9557643073,0.8154613466,0.39,0.8657718121,8
0,0.4465408805,0.2784810127,0.1626506024,0.1276595745,0.09328968903,0.2076124567,0.3636363636,0.9553311902,0.7880299252,0.18,0.7919463087,6
0,0.4339622642,0.2405063291,0.1686746988,0.1261398176,0.1014729951,0.07612456747,0.3772727273,0.9577277715,0.7880299252,0.36,0.711409396,5
0,0.4465408805,0.2784810127,0.1626506024,0.1276595745,0.09328968903,0.2076124567,0.3636363636,0.9553311902,0.7880299252,0.18,0.7919463087,6
0,0.3899371069,0.1518987342,0.1686746988,0.1854103343,0.08019639935,0.1868512111,0.3022727273,0.957862519,0.7955112219,0.185,0.7181208054,6
0,0.3836477987,0.1772151899,0.1626506024,0.1215805471,0.07855973813,0.1418685121,0.3681818182,0.9576507729,0.8004987531,0.255,0.6644295302,5
0,0.4779874214,0.164556962,0.1927710843,0.01975683891,0.07855973813,0.07958477509,0.1727272727,0.9531463551,0.7381546135,0.23,0.8053691275,6
0,0.4716981132,0.1012658228,0.2289156627,0.1930091185,0.07037643208,0.2439446367,0.3704545455,0.9596527363,0.7855361596,0.41,0.6979865772,7
0,0.4088050314,0.2278481013,0.09638554217,0.01975683891,0.0883797054,0.03806228374,0.2431818182,0.9566882904,0.7955112219,0.195,0.5704697987,5
0,0.4150943396,0.2215189873,0.1144578313,0.1595744681,0.09819967267,0.05190311419,0.1863636364,0.9585170071,0.7805486284,0.19,0.6644295302,4
0,0.358490566,0.1582278481,0.156626506,0.1899696049,0.08019639935,0.1816608997,0.2727272727,0.959508364,0.7680798005,0.225,0.6308724832,6
0,0.465408805,0.2341772152,0.156626506,0.1458966565,0.08183306056,0.1141868512,0.3045454545,0.9587095036,0.7805486284,0.23,0.6979865772,5
0,0.358490566,0.1582278481,0.1265060241,0.02279635258,0.07201309329,0.07266435986,0.2454545455,0.9542243354,0.8229426434,0.295,0.7382550336,6
0,0.3647798742,0.1455696203,0.1265060241,0.02279635258,0.07201309329,0.07266435986,0.25,0.9541858361,0.8229426434,0.285,0.7382550336,6
0,0.3396226415,0.167721519,0.1686746988,0.1185410334,0.08510638298,0.09342560554,0.2068181818,0.9570155345,0.7955112219,0.19,0.6979865772,6
0,0.358490566,0.1582278481,0.1626506024,0.1641337386,0.08183306056,0.2006920415,0.2636363636,0.9585555064,0.7730673317,0.25,0.6577181208,6
0,0.358490566,0.1582278481,0.156626506,0.1899696049,0.08019639935,0.1816608997,0.2409090909,0.959508364,0.7680798005,0.225,0.6308724832,6
0,0.3710691824,0.1455696203,0.1686746988,0.1306990881,0.07528641571,0.1280276817,0.3227272727,0.9570155345,0.8054862843,0.265,0.711409396,6
0,0.3899371069,0.1898734177,0.1927710843,0.01823708207,0.08510638298,0.1107266436,0.4204545455,0.9554178136,0.8179551122,0.22,0.677852349,5
0,0.4088050314,0.2088607595,0.1445783133,0.2203647416,0.07855973813,0.06920415225,0.2181818182,0.9572465303,0.7630922693,0.15,0.7718120805,8
0,0.465408805,0.164556962,0.1746987952,0.05623100304,0.07855973813,0.04844290657,0.1659090909,0.954301334,0.7630922693,0.225,0.7651006711,6
0,0.4402515723,0.1265822785,0.2409638554,0.01671732523,0.09492635025,0.1038062284,0.2113636364,0.9559568038,0.7556109726,0.19,0.6174496644,6
0,0.4088050314,0.1329113924,0.2530120482,0.01671732523,0.09656301146,0.1141868512,0.2295454545,0.9554563129,0.7780548628,0.19,0.6510067114,6
0,0.4591194969,0.1582278481,0.1626506024,0.05775075988,0.07692307692,0.0553633218,0.1795454545,0.954522705,0.7655860349,0.23,0.7583892617,6
0,0.427672956,0.1708860759,0.1445783133,0.06990881459,0.1603927987,0.124567474,0.2886363636,0.956823038,0.7855361596,0.245,0.644295302,6
0,0.4213836478,0.1518987342,0.1807228916,0.1550151976,0.1145662848,0.1522491349,0.4068181818,0.9592677434,0.7132169576,0.23,0.5973154362,6
0,0.4025157233,0.08860759494,0.1686746988,0.1200607903,0.09328968903,0.07266435986,0.1863636364,0.9569481607,0.812967581,0.18,0.6711409396,6
0,0.4025157233,0.3164556962,0.1204819277,0.03647416413,0.09656301146,0.06574394464,0.2545454545,0.9558798052,0.7930174564,0.2,0.6174496644,6
0,0.4150943396,0.2594936709,0.1626506024,0.1626139818,0.1800327332,0.06920415225,0.2340909091,0.9593254923,0.7680798005,0.205,0.6040268456,6
0,0.4025157233,0.1582278481,0.1686746988,0.07446808511,0.04909983633,0.1003460208,0.2227272727,0.9530886061,0.7705735661,0.29,0.8590604027,7
0,0.4150943396,0.2594936709,0.1626506024,0.1626139818,0.1800327332,0.06920415225,0.2340909091,0.9593254923,0.7680798005,0.205,0.6040268456,6
0,0.5031446541,0.1582278481,0.2108433735,0.01671732523,0.0883797054,0.04498269896,0.3090909091,0.9563802961,0.7680798005,0.275,0.6375838926,5
0,0.4025157233,0.08860759494,0.1686746988,0.1200607903,0.09328968903,0.07266435986,0.1863636364,0.9569481607,0.812967581,0.18,0.6711409396,6
0,0.4150943396,0.1329113924,0.2048192771,0.08510638298,0.07528641571,0.1038062284,0.3181818182,0.9557354328,0.8029925187,0.19,0.7382550336,5
0,0.4025157233,0.3164556962,0.1204819277,0.03647416413,0.09656301146,0.06574394464,0.2545454545,0.9558798052,0.7930174564,0.2,0.6174496644,6
0,0.3962264151,0.1835443038,0.1385542169,0.2158054711,0.06055646481,0.0830449827,0.225,0.9579395176,0.7680798005,0.19,0.711409396,6
0,0.4339622642,0.2341772152,0.1385542169,0.1443768997,0.09328968903,0.1868512111,0.3772727273,0.9583245106,0.8054862843,0.21,0.6711409396,5
0,0.4339622642,0.2341772152,0.1385542169,0.1443768997,0.09328968903,0.1868512111,0.3772727273,0.9583245106,0.8054862843,0.21,0.6711409396,5
0,0.358490566,0.1962025316,0.1686746988,0.0623100304,0.04909983633,0.07612456747,0.1954545455,0.9534543495,0.825436409,0.19,0.7852348993,7
0,0.4339622642,0.2848101266,0.1626506024,0.07142857143,0.05728314239,0.05882352941,0.1818181818,0.9534158502,0.7780548628,0.18,0.8389261745,7
0,0.4339622642,0.1898734177,0.2710843373,0.02127659574,0.06382978723,0.124567474,0.2772727273,0.953425475,0.7655860349,0.235,0.744966443,7
0,0.3333333333,0.1455696203,0.3373493976,0.01367781155,0.06710310966,0.1591695502,0.3204545455,0.9540029644,0.7880299252,0.31,0.6510067114,5
0,0.427672956,0.1898734177,0.156626506,0.3085106383,0.06055646481,0.1557093426,0.3409090909,0.9598548576,0.7581047382,0.19,0.8255033557,6
0,0.4213836478,0.1772151899,0.2530120482,0.05319148936,0.05728314239,0.1487889273,0.2386363636,0.9530597317,0.7930174564,0.19,0.8187919463,6
0,0.3144654088,0.1613924051,0.1325301205,0.04103343465,0.07037643208,0.1591695502,0.3477272727,0.9551483185,0.9351620948,0.38,0.7583892617,6
0,0.4779874214,0.253164557,0.1626506024,0.01823708207,0.08674304419,0.07958477509,0.4386363636,0.9544360815,0.8029925187,0.19,0.7785234899,5
0,0.3459119497,0.1329113924,0.1506024096,0.01823708207,0.06546644845,0.06228373702,0.1704545455,0.9529153593,0.825436409,0.28,0.7583892617,6
0,0.3773584906,0.1265822785,0.1506024096,0.03039513678,0.06710310966,0.1038062284,0.2159090909,0.9536083466,0.8154613466,0.28,0.744966443,6
0,0.3836477987,0.1075949367,0.1746987952,0.01671732523,0.06710310966,0.1107266436,0.2090909091,0.953204104,0.812967581,0.285,0.7516778523,6
0,0.4716981132,0.1329113924,0.1746987952,0.02279635258,0.07528641571,0.1211072664,0.2431818182,0.9540414637,0.7855361596,0.225,0.7583892617,6
0,0.4591194969,0.164556962,0.1927710843,0.01823708207,0.06710310966,0.1003460208,0.2136363636,0.9526458642,0.7655860349,0.225,0.8053691275,6
0,0.3899371069,0.2215189873,0.1204819277,0.2750759878,0.1129296236,0.1141868512,0.3590909091,0.9615969509,0.7855361596,0.25,0.5906040268,6
0,0.3899371069,0.2215189873,0.1204819277,0.2750759878,0.1129296236,0.1141868512,0.3590909091,0.9615969509,0.7855361596,0.25,0.5906040268,6
0,0.4088050314,0.2721518987,0.186746988,0.0547112462,0.07528641571,0.06574394464,0.325,0.9530693565,0.7855361596,0.17,0.8053691275,8
0,0.4088050314,0.253164557,0.186746988,0.05319148936,0.07528641571,0.07612456747,0.3340909091,0.9530886061,0.7855361596,0.155,0.8053691275,7
0,0.465408805,0.1772151899,0.3012048193,0.1838905775,0.08019639935,0.1660899654,0.2772727273,0.9598837321,0.7506234414,0.22,0.6040268456,5
0,0.3962264151,0.1455696203,0.1325301205,0.2651975684,0.0883797054,0.1453287197,0.3431818182,0.9610675855,0.7780548628,0.3,0.6241610738,6
0,0.3899371069,0.2151898734,0.1506024096,0.1838905775,0.09656301146,0.1141868512,0.3886363636,0.9602591003,0.783042394,0.28,0.5838926174,6
0,0.4150943396,0.2784810127,0.1927710843,0.04559270517,0.1554828151,0.04498269896,0.1704545455,0.9524148684,0.7730673317,0.315,0.8590604027,6
0,0.3773584906,0.08227848101,0.2168674699,0.02431610942,0.08510638298,0.07958477509,0.1636363636,0.9526073649,0.7730673317,0.25,0.7718120805,7
0,0.3962264151,0.1075949367,0.1385542169,0.08662613982,0.07855973813,0.1522491349,0.3340909091,0.9565342932,0.7680798005,0.27,0.6711409396,5
0,0.3962264151,0.1139240506,0.1325301205,0.08510638298,0.07692307692,0.1557093426,0.3340909091,0.9565439181,0.7705735661,0.27,0.6711409396,5
0,0.4213836478,0.1962025316,0.2048192771,0.103343465,0.09656301146,0.1764705882,0.4886363636,0.9580357658,0.8304239401,0.28,0.6912751678,5
0,0.4150943396,0.2088607595,0.1927710843,0.2370820669,0.0883797054,0.214532872,0.5159090909,0.9599222314,0.8104738155,0.28,0.6979865772,5
0,0.3962264151,0.2151898734,0.186746988,0.09118541033,0.03273322422,0.06228373702,0.1545454545,0.9526747387,0.8029925187,0.145,0.8993288591,7
0,0.427672956,0.1835443038,0.1927710843,0.0273556231,0.05237315876,0.06228373702,0.2954545455,0.9537719687,0.7605985037,0.31,0.7516778523,6
0,0.465408805,0.1962025316,0.156626506,0.1306990881,0.07855973813,0.1626297578,0.4681818182,0.9590174979,0.812967581,0.18,0.610738255,5
0,0.465408805,0.1962025316,0.156626506,0.1306990881,0.07855973813,0.1626297578,0.4681818182,0.9590174979,0.812967581,0.18,0.610738255,5
0,0.358490566,0.1582278481,0.1626506024,0.1747720365,0.06546644845,0.0830449827,0.2727272727,0.9568134132,0.8304239401,0.155,0.7248322148,6
0,0.427672956,0.1708860759,0.1686746988,0.1185410334,0.06219312602,0.08996539792,0.2022727273,0.954301334,0.8079800499,0.17,0.8389261745,6
0,0.3710691824,0.164556962,0.1445783133,0.03647416413,0.07528641571,0.09342560554,0.3,0.9551098192,0.9052369077,0.365,0.7583892617,5
0,0.3710691824,0.4113924051,0.1385542169,0.07598784195,0.05728314239,0.06920415225,0.2909090909,0.9530116075,0.8628428928,0.24,0.8590604027,6
0,0.465408805,0.1962025316,0.156626506,0.1306990881,0.07855973813,0.1626297578,0.4681818182,0.9590174979,0.812967581,0.18,0.610738255,5
0,0.4150943396,0.1455696203,0.1927710843,0.02279635258,0.06710310966,0.0276816609,0.1636363636,0.9523667443,0.8029925187,0.195,0.8523489933,6
0,0.427672956,0.1139240506,0.2108433735,0.0820668693,0.0883797054,0.1833910035,0.325,0.9556199349,0.7730673317,0.27,0.7382550336,7
0,0.427672956,0.1772151899,0.1746987952,0.1808510638,0.08510638298,0.1764705882,0.3386363636,0.9580935148,0.753117207,0.29,0.6979865772,6
0,0.427672956,0.1772151899,0.1746987952,0.1808510638,0.08510638298,0.1764705882,0.3386363636,0.9580935148,0.753117207,0.29,0.6979865772,6
0,0.3710691824,0.1708860759,0.1626506024,0.1367781155,0.08346972177,0.1487889273,0.3090909091,0.9568037883,0.8104738155,0.265,0.7181208054,6
0,0.3836477987,0.1582278481,0.1686746988,0.1519756839,0.09001636661,0.1937716263,0.2977272727,0.9567075401,0.8029925187,0.175,0.7315436242,6
0,0.427672956,0.1772151899,0.1746987952,0.1808510638,0.08510638298,0.1764705882,0.3386363636,0.9580935148,0.753117207,0.29,0.6979865772,6
0,0.427672956,0.164556962,0.1746987952,0.1808510638,0.08510638298,0.1868512111,0.3636363636,0.9581127644,0.7556109726,0.29,0.6979865772,6
0,0.4465408805,0.08227848101,0.1746987952,0.23556231,0.1047463175,0.1937716263,0.2625,0.9599511059,0.7880299252,0.205,0.6510067114,7
0,0.427672956,0.1139240506,0.2108433735,0.0820668693,0.0883797054,0.1833910035,0.325,0.9556199349,0.7730673317,0.27,0.7382550336,7
0,0.3899371069,0.1265822785,0.1506024096,0.2279635258,0.09001636661,0.0276816609,0.2727272727,0.9602398506,0.7955112219,0.265,0.644295302,6
0,0.3647798742,0.1518987342,0.1686746988,0.02127659574,0.06219312602,0.1384083045,0.1727272727,0.9500760361,0.7730673317,0.145,0.932885906,7
0,0.4779874214,0.3037974684,0.186746988,0.1428571429,0.07528641571,0.02076124567,0.4409090909,0.9597297349,0.7655860349,0.305,0.6308724832,5
0,0.465408805,0.164556962,0.1927710843,0.05623100304,0.05237315876,0.1003460208,0.4386363636,0.9541473368,0.7730673317,0.335,0.8389261745,6
0,0.3899371069,0.1265822785,0.1506024096,0.2279635258,0.09001636661,0.0276816609,0.2727272727,0.9602398506,0.7955112219,0.265,0.644295302,6
0,0.3836477987,0.1898734177,0.2831325301,0.02127659574,0.08019639935,0.1730103806,0.425,0.9554563129,0.7955112219,0.225,0.6375838926,5
0,0.3899371069,0.2025316456,0.3012048193,0.09878419453,0.07855973813,0.2110726644,0.4227272727,0.957477526,0.7955112219,0.225,0.644295302,5
0,0.3836477987,0.1898734177,0.2831325301,0.02127659574,0.08019639935,0.1730103806,0.425,0.9554563129,0.7955112219,0.225,0.6375838926,5
0,0.3962264151,0.2151898734,0.313253012,0.09574468085,0.07692307692,0.2179930796,0.4227272727,0.9574871509,0.7930174564,0.22,0.644295302,5
0,0.465408805,0.1012658228,0.1807228916,0.2082066869,0.09165302782,0.1141868512,0.3818181818,0.9607980904,0.72319202,0.22,0.5838926174,7
0,0.465408805,0.1012658228,0.1807228916,0.2082066869,0.09165302782,0.1141868512,0.3818181818,0.9607980904,0.72319202,0.22,0.5838926174,7
0,0.465408805,0.1012658228,0.1807228916,0.2082066869,0.09165302782,0.1141868512,0.3818181818,0.9607980904,0.72319202,0.22,0.5838926174,7
0,0.465408805,0.1012658228,0.1807228916,0.2082066869,0.09165302782,0.1141868512,0.3818181818,0.9607980904,0.72319202,0.22,0.5838926174,7
0,0.465408805,0.1012658228,0.1807228916,0.2082066869,0.09165302782,0.1141868512,0.3818181818,0.9607980904,0.72319202,0.22,0.5838926174,7
0,0.465408805,0.1012658228,0.1807228916,0.2082066869,0.09165302782,0.1141868512,0.3818181818,0.9607980904,0.72319202,0.22,0.5838926174,7
0,0.4528301887,0.164556962,0.2289156627,0.02279635258,0.09983633388,0.04152249135,0.2727272727,0.9547055766,0.7930174564,0.23,0.6979865772,5
0,0.4402515723,0.1962025316,0.2108433735,0.02431610942,0.1031096563,0.04498269896,0.2704545455,0.954628578,0.8029925187,0.25,0.7181208054,5
0,0.4150943396,0.1392405063,0.2108433735,0.02127659574,0.08183306056,0.07958477509,0.1886363636,0.953040482,0.7905236908,0.24,0.8053691275,7
0,0.3647798742,0.1455696203,0.186746988,0.05319148936,0.07201309329,0.1211072664,0.3590909091,0.9528383607,0.7955112219,0.185,0.8120805369,7
0,0.3962264151,0.1075949367,0.1927710843,0.01519756839,0.06546644845,0.1349480969,0.2681818182,0.9517603804,0.825436409,0.2,0.8791946309,8
0,0.3773584906,0.1202531646,0.156626506,0.02127659574,0.06382978723,0.1038062284,0.2363636364,0.9528383607,0.8279301746,0.205,0.8322147651,6
0,0.4213836478,0.1329113924,0.2048192771,0.02279635258,0.05728314239,0.1557093426,0.2795454545,0.9523667443,0.8079800499,0.18,0.8456375839,7
0,0.465408805,0.1012658228,0.1807228916,0.2082066869,0.09165302782,0.1141868512,0.3818181818,0.9607980904,0.72319202,0.22,0.5838926174,7
0,0.4150943396,0.1392405063,0.2228915663,0.02431610942,0.06546644845,0.107266436,0.2295454545,0.9529442338,0.7855361596,0.33,0.8053691275,5
0,0.427672956,0.2151898734,0.1626506024,0.07902735562,0.09819967267,0.04844290657,0.3840909091,0.9552830661,0.8154613466,0.285,0.7785234899,6
0,0.4465408805,0.2151898734,0.5180722892,0.02127659574,0.2847790507,0.124567474,0.225,0.9556295598,0.7281795511,0.25,0.6241610738,5
0,0.3962264151,0.1518987342,0.1325301205,0.1808510638,0.08183306056,0.2249134948,0.4068181818,0.9592003696,0.7630922693,0.29,0.6241610738,6
0,0.4339622642,0.2215189873,0.234939759,0.03647416413,0.07855973813,0.08650519031,0.3568181818,0.954137712,0.7980049875,0.27,0.744966443,7
0,0.427672956,0.1518987342,0.1987951807,0.04863221884,0.08019639935,0.2352941176,0.3659090909,0.9559760534,0.7730673317,0.345,0.6845637584,6
0,0.4025157233,0.1582278481,0.1987951807,0.02583586626,0.06055646481,0.1211072664,0.2568181818,0.9544360815,0.8054862843,0.33,0.711409396,6
